,Date&Time,sensorID,Type,Location,Event
45282,15/06/22 11:30:23,S-04,Sonar,desktop 4,NO
45283,15/06/22 11:30:24,S-05,Sonar,sada,YES
45284,15/06/22 11:30:36,S-01,Sonar,Desktop 1,NO
45285,15/06/22 11:30:37,S-02,Sonar,sada,YES
45286,15/06/22 11:30:38,S-03,Sonar,Desktop 3,NO
45287,15/06/22 11:30:40,S-04,Sonar,desktop 4,NO
45288,15/06/22 11:30:41,S-05,Sonar,sada,YES
45289,15/06/22 11:30:53,S-01,Sonar,Desktop 1,NO
45290,15/06/22 11:30:54,S-02,Sonar,sada,YES
45291,15/06/22 11:30:55,S-03,Sonar,Desktop 3,NO
45292,15/06/22 11:30:56,S-04,Sonar,desktop 4,NO
45293,15/06/22 11:30:57,S-05,Sonar,sada,YES
45294,15/06/22 11:31:09,S-01,Sonar,Desktop 1,NO
45295,15/06/22 11:31:10,S-02,Sonar,sada,YES
45296,15/06/22 11:31:12,S-03,Sonar,Desktop 3,NO
45297,15/06/22 11:31:13,S-04,Sonar,desktop 4,NO
45298,15/06/22 11:31:14,S-05,Sonar,sada,YES
45299,15/06/22 11:31:26,S-01,Sonar,Desktop 1,NO
45300,15/06/22 11:31:28,S-02,Sonar,sada,YES
45301,15/06/22 11:31:29,S-03,Sonar,Desktop 3,NO
45302,15/06/22 11:31:30,S-04,Sonar,desktop 4,NO
45303,15/06/22 11:31:31,S-05,Sonar,sada,NO
45304,15/06/22 11:31:43,S-01,Sonar,Desktop 1,NO
45305,15/06/22 11:31:45,S-02,Sonar,sada,YES
45306,15/06/22 11:31:46,S-03,Sonar,Desktop 3,YES
45307,15/06/22 11:31:47,S-04,Sonar,desktop 4,NO
45308,15/06/22 11:31:48,S-05,Sonar,sada,NO
45309,15/06/22 11:32:00,S-01,Sonar,Desktop 1,NO
45310,15/06/22 11:32:01,S-02,Sonar,sada,YES
45311,15/06/22 11:32:02,S-03,Sonar,Desktop 3,NO
45312,15/06/22 11:32:03,S-04,Sonar,desktop 4,NO
45313,15/06/22 11:32:05,S-05,Sonar,sada,NO
45314,15/06/22 11:32:16,S-01,Sonar,Desktop 1,NO
45315,15/06/22 11:32:17,S-02,Sonar,sada,YES
45316,15/06/22 11:32:19,S-03,Sonar,Desktop 3,NO
45317,15/06/22 11:32:20,S-04,Sonar,desktop 4,NO
45318,15/06/22 11:32:21,S-05,Sonar,sada,NO
45319,15/06/22 11:32:33,S-01,Sonar,Desktop 1,NO
45320,15/06/22 11:32:34,S-02,Sonar,sada,YES
45321,15/06/22 11:32:35,S-03,Sonar,Desktop 3,NO
45322,15/06/22 11:32:36,S-04,Sonar,desktop 4,NO
45323,15/06/22 11:32:37,D-01,OpenMV Camera,Desktop,out
45324,15/06/22 11:32:37,S-05,Sonar,sada,NO
45325,15/06/22 11:32:50,S-01,Sonar,Desktop 1,NO
45326,15/06/22 11:32:51,S-02,Sonar,sada,YES
45327,15/06/22 11:32:53,S-03,Sonar,Desktop 3,NO
45328,15/06/22 11:32:54,S-04,Sonar,desktop 4,NO
45329,15/06/22 11:32:55,S-05,Sonar,sada,NO
45330,15/06/22 11:33:03,D-01,OpenMV Camera,Desktop,in
45331,15/06/22 11:33:06,S-01,Sonar,Desktop 1,NO
45332,15/06/22 11:33:08,S-02,Sonar,sada,NO
45333,15/06/22 11:33:09,S-03,Sonar,Desktop 3,NO
45334,15/06/22 11:33:10,S-04,Sonar,desktop 4,NO
45335,15/06/22 11:33:11,S-05,Sonar,sada,NO
45336,15/06/22 11:33:22,S-01,Sonar,Desktop 1,NO
45337,15/06/22 11:33:24,S-02,Sonar,sada,YES
45338,15/06/22 11:33:25,S-03,Sonar,Desktop 3,NO
45339,15/06/22 11:33:27,S-04,Sonar,desktop 4,NO
45340,15/06/22 11:33:28,S-05,Sonar,sada,NO
45341,15/06/22 11:33:39,S-01,Sonar,Desktop 1,NO
45342,15/06/22 11:33:40,S-02,Sonar,sada,YES
45343,15/06/22 11:33:42,S-03,Sonar,Desktop 3,NO
45344,15/06/22 11:33:43,S-04,Sonar,desktop 4,NO
45345,15/06/22 11:33:44,S-05,Sonar,sada,NO
45346,15/06/22 11:33:55,S-01,Sonar,Desktop 1,NO
45347,15/06/22 11:33:57,S-02,Sonar,sada,YES
45348,15/06/22 11:33:58,S-03,Sonar,Desktop 3,NO
45349,15/06/22 11:34:09,S-04,Sonar,desktop 4,NO
45350,15/06/22 11:34:11,S-05,Sonar,sada,NO
45351,15/06/22 11:34:23,S-01,Sonar,Desktop 1,NO
45352,15/06/22 11:34:24,S-02,Sonar,sada,NO
45353,15/06/22 11:34:25,S-03,Sonar,Desktop 3,NO
45354,15/06/22 11:34:26,S-04,Sonar,desktop 4,NO
45355,15/06/22 11:34:28,S-05,Sonar,sada,NO
45356,15/06/22 11:34:39,S-01,Sonar,Desktop 1,NO
45357,15/06/22 11:34:41,S-02,Sonar,sada,YES
45358,15/06/22 11:34:42,S-03,Sonar,Desktop 3,NO
45359,15/06/22 11:34:43,S-04,Sonar,desktop 4,NO
45360,15/06/22 11:34:44,S-05,Sonar,sada,NO
45361,15/06/22 11:34:55,S-01,Sonar,Desktop 1,NO
45362,15/06/22 11:34:56,S-02,Sonar,sada,YES
45363,15/06/22 11:34:58,S-03,Sonar,Desktop 3,NO
45364,15/06/22 11:34:59,S-04,Sonar,desktop 4,NO
45365,15/06/22 11:35:01,S-05,Sonar,sada,NO
45366,15/06/22 11:35:12,S-01,Sonar,Desktop 1,NO
45367,15/06/22 11:35:13,S-02,Sonar,sada,YES
45368,15/06/22 11:35:14,S-03,Sonar,Desktop 3,NO
45369,15/06/22 11:35:15,S-04,Sonar,desktop 4,NO
45370,15/06/22 11:35:17,S-05,Sonar,sada,NO
45371,15/06/22 11:35:28,S-01,Sonar,Desktop 1,NO
45372,15/06/22 11:35:29,S-02,Sonar,sada,YES
45373,15/06/22 11:35:30,S-03,Sonar,Desktop 3,NO
45374,15/06/22 11:35:33,S-04,Sonar,desktop 4,NO
45375,15/06/22 11:35:34,S-05,Sonar,sada,NO
45376,15/06/22 11:35:45,S-01,Sonar,Desktop 1,NO
45377,15/06/22 11:35:47,S-02,Sonar,sada,NO
45378,15/06/22 11:35:48,S-03,Sonar,Desktop 3,NO
45379,15/06/22 11:35:49,S-04,Sonar,desktop 4,NO
45380,15/06/22 11:35:50,S-05,Sonar,sada,NO
45381,15/06/22 11:36:01,S-01,Sonar,Desktop 1,NO
45382,15/06/22 11:36:03,S-02,Sonar,sada,YES
45383,15/06/22 11:36:04,S-03,Sonar,Desktop 3,NO
45384,15/06/22 11:36:06,S-04,Sonar,desktop 4,NO
45385,15/06/22 11:36:07,S-05,Sonar,sada,NO
45386,15/06/22 11:36:19,S-01,Sonar,Desktop 1,NO
45387,15/06/22 11:36:20,S-02,Sonar,sada,YES
45388,15/06/22 11:36:21,S-03,Sonar,Desktop 3,NO
45389,15/06/22 11:36:22,S-04,Sonar,desktop 4,NO
45390,15/06/22 11:36:23,S-05,Sonar,sada,NO
45391,15/06/22 11:36:35,S-01,Sonar,Desktop 1,NO
45392,15/06/22 11:36:36,S-02,Sonar,sada,NO
45393,15/06/22 11:36:37,S-03,Sonar,Desktop 3,NO
45394,15/06/22 11:36:38,S-04,Sonar,desktop 4,NO
45395,15/06/22 11:36:39,S-05,Sonar,sada,NO
45396,15/06/22 11:36:51,S-01,Sonar,Desktop 1,NO
45397,15/06/22 11:36:52,S-02,Sonar,sada,YES
45398,15/06/22 11:36:54,S-03,Sonar,Desktop 3,NO
45399,15/06/22 11:36:56,S-04,Sonar,desktop 4,NO
45400,15/06/22 11:36:57,S-05,Sonar,sada,NO
45401,15/06/22 11:37:08,S-01,Sonar,Desktop 1,YES
45402,15/06/22 11:37:09,S-02,Sonar,sada,NO
45403,15/06/22 11:37:11,S-03,Sonar,Desktop 3,NO
45404,15/06/22 11:37:12,S-04,Sonar,desktop 4,NO
45405,15/06/22 11:37:13,S-05,Sonar,sada,NO
45406,15/06/22 11:37:24,S-01,Sonar,Desktop 1,YES
45407,15/06/22 11:37:25,S-02,Sonar,sada,NO
45408,15/06/22 11:37:27,S-03,Sonar,Desktop 3,NO
45409,15/06/22 11:37:28,S-04,Sonar,desktop 4,NO
45410,15/06/22 11:37:29,S-05,Sonar,sada,NO
45411,15/06/22 11:37:40,S-01,Sonar,Desktop 1,NO
45412,15/06/22 11:37:42,S-02,Sonar,sada,YES
45413,15/06/22 11:37:43,S-03,Sonar,Desktop 3,NO
45414,15/06/22 11:37:44,S-04,Sonar,desktop 4,NO
45415,15/06/22 11:37:45,S-05,Sonar,sada,NO
45416,15/06/22 11:37:56,S-01,Sonar,Desktop 1,NO
45417,15/06/22 11:37:58,S-02,Sonar,sada,NO
45418,15/06/22 11:37:59,S-03,Sonar,Desktop 3,NO
45419,15/06/22 11:38:00,S-04,Sonar,desktop 4,NO
45420,15/06/22 11:38:01,S-05,Sonar,sada,NO
45421,15/06/22 11:38:12,S-01,Sonar,Desktop 1,NO
45422,15/06/22 11:38:15,S-02,Sonar,sada,NO
45423,15/06/22 11:38:16,S-03,Sonar,Desktop 3,NO
45424,15/06/22 11:38:17,S-04,Sonar,desktop 4,NO
45425,15/06/22 11:38:18,S-05,Sonar,sada,NO
45426,15/06/22 11:38:30,S-01,Sonar,Desktop 1,NO
45427,15/06/22 11:38:31,S-02,Sonar,sada,NO
45428,15/06/22 11:38:32,S-03,Sonar,Desktop 3,NO
45429,15/06/22 11:38:33,S-04,Sonar,desktop 4,NO
45430,15/06/22 11:38:34,S-05,Sonar,sada,NO
45431,15/06/22 11:38:46,S-01,Sonar,Desktop 1,NO
45432,15/06/22 11:38:47,S-02,Sonar,sada,NO
45433,15/06/22 11:38:48,S-03,Sonar,Desktop 3,NO
45434,15/06/22 11:38:49,S-04,Sonar,desktop 4,NO
45435,15/06/22 11:38:50,S-05,Sonar,sada,NO
45436,15/06/22 11:39:02,S-01,Sonar,Desktop 1,NO
45437,15/06/22 11:39:03,S-02,Sonar,sada,NO
45438,15/06/22 11:39:04,S-03,Sonar,Desktop 3,NO
45439,15/06/22 11:39:05,S-04,Sonar,desktop 4,NO
45440,15/06/22 11:39:06,S-05,Sonar,sada,NO
45441,15/06/22 11:39:17,S-01,Sonar,Desktop 1,NO
45442,15/06/22 11:39:19,S-02,Sonar,sada,NO
45443,15/06/22 11:39:20,S-03,Sonar,Desktop 3,YES
45444,15/06/22 11:39:21,S-04,Sonar,desktop 4,NO
45445,15/06/22 11:39:22,S-05,Sonar,sada,NO
45446,15/06/22 11:39:45,S-01,Sonar,Desktop 1,NO
45447,15/06/22 11:39:46,S-02,Sonar,sada,NO
45448,15/06/22 11:39:47,S-03,Sonar,Desktop 3,NO
45449,15/06/22 11:39:48,S-04,Sonar,desktop 4,NO
45450,15/06/22 11:39:50,S-05,Sonar,sada,YES
45451,15/06/22 11:40:01,S-01,Sonar,Desktop 1,NO
45452,15/06/22 11:40:02,S-02,Sonar,sada,NO
45453,15/06/22 11:40:03,S-03,Sonar,Desktop 3,NO
45454,15/06/22 11:40:05,S-04,Sonar,desktop 4,NO
45455,15/06/22 11:40:06,S-05,Sonar,sada,YES
45456,15/06/22 11:40:07,D-01,OpenMV Camera,Desktop,in
45457,15/06/22 11:40:17,S-01,Sonar,Desktop 1,NO
45458,15/06/22 11:40:18,S-02,Sonar,sada,NO
45459,15/06/22 11:40:19,S-03,Sonar,Desktop 3,NO
45460,15/06/22 11:40:21,S-04,Sonar,desktop 4,NO
45461,15/06/22 11:40:22,S-05,Sonar,sada,YES
45462,15/06/22 11:40:33,S-01,Sonar,Desktop 1,NO
45463,15/06/22 11:40:34,D-01,OpenMV Camera,Desktop,in
45464,15/06/22 11:40:35,S-02,Sonar,sada,NO
45465,15/06/22 11:40:36,S-03,Sonar,Desktop 3,NO
45466,15/06/22 11:40:37,S-04,Sonar,desktop 4,NO
45467,15/06/22 11:40:38,D-01,OpenMV Camera,Desktop,out
45468,15/06/22 11:40:38,S-05,Sonar,sada,YES
45469,15/06/22 11:40:48,D-01,OpenMV Camera,Desktop,in
45470,15/06/22 11:40:49,S-01,Sonar,Desktop 1,NO
45471,15/06/22 11:40:51,S-02,Sonar,sada,YES
45472,15/06/22 11:40:52,S-03,Sonar,Desktop 3,NO
45473,15/06/22 11:40:55,D-01,OpenMV Camera,Desktop,out
45474,15/06/22 11:41:03,S-04,Sonar,desktop 4,NO
45475,15/06/22 11:41:06,S-05,Sonar,sada,YES
45476,15/06/22 11:41:16,D-01,OpenMV Camera,Desktop,out
45477,15/06/22 11:41:17,S-01,Sonar,Desktop 1,NO
45478,15/06/22 11:41:19,D-01,OpenMV Camera,Desktop,in
45479,15/06/22 11:41:19,S-02,Sonar,sada,NO
45480,15/06/22 11:41:20,S-03,Sonar,Desktop 3,NO
45481,15/06/22 11:41:21,S-04,Sonar,desktop 4,NO
45482,15/06/22 11:41:22,S-05,Sonar,sada,NO
45483,15/06/22 11:41:34,S-01,Sonar,Desktop 1,NO
45484,15/06/22 11:41:35,S-02,Sonar,sada,NO
45485,15/06/22 11:41:36,S-03,Sonar,Desktop 3,NO
45486,15/06/22 11:41:38,S-04,Sonar,desktop 4,NO
45487,15/06/22 11:41:39,D-01,OpenMV Camera,Desktop,in
45488,15/06/22 11:41:39,S-05,Sonar,sada,YES
45489,15/06/22 11:41:51,S-01,Sonar,Desktop 1,NO
45490,15/06/22 11:41:52,S-02,Sonar,sada,YES
45491,15/06/22 11:41:53,S-03,Sonar,Desktop 3,NO
45492,15/06/22 11:41:54,S-04,Sonar,desktop 4,NO
45493,15/06/22 11:41:56,S-05,Sonar,sada,YES
45494,15/06/22 11:42:07,S-01,Sonar,Desktop 1,NO
45495,15/06/22 11:42:09,S-02,Sonar,sada,NO
45496,15/06/22 11:42:10,S-03,Sonar,Desktop 3,NO
45497,15/06/22 11:42:11,S-04,Sonar,desktop 4,NO
45498,15/06/22 11:42:12,S-05,Sonar,sada,YES
45499,15/06/22 11:42:23,S-01,Sonar,Desktop 1,NO
45500,15/06/22 11:42:24,S-02,Sonar,sada,NO
45501,15/06/22 11:42:25,S-03,Sonar,Desktop 3,NO
45502,15/06/22 11:42:28,S-04,Sonar,desktop 4,NO
45503,15/06/22 11:42:29,S-05,Sonar,sada,YES
45504,15/06/22 11:42:41,S-01,Sonar,Desktop 1,NO
45505,15/06/22 11:42:42,S-02,Sonar,sada,NO
45506,15/06/22 11:42:43,S-03,Sonar,Desktop 3,NO
45507,15/06/22 11:42:44,S-04,Sonar,desktop 4,NO
45508,15/06/22 11:42:45,S-05,Sonar,sada,YES
45509,15/06/22 11:42:57,S-01,Sonar,Desktop 1,NO
45510,15/06/22 11:42:58,S-02,Sonar,sada,YES
45511,15/06/22 11:42:59,S-03,Sonar,Desktop 3,NO
45512,15/06/22 11:43:00,S-04,Sonar,desktop 4,NO
45513,15/06/22 11:43:02,S-05,Sonar,sada,YES
45514,15/06/22 11:43:13,S-01,Sonar,Desktop 1,NO
45515,15/06/22 11:43:14,S-02,Sonar,sada,YES
45516,15/06/22 11:43:16,S-03,Sonar,Desktop 3,NO
45517,15/06/22 11:43:17,S-04,Sonar,desktop 4,NO
45518,15/06/22 11:43:18,S-05,Sonar,sada,NO
45519,15/06/22 11:43:29,S-01,Sonar,Desktop 1,NO
45520,15/06/22 11:43:30,S-02,Sonar,sada,NO
45521,15/06/22 11:43:32,S-03,Sonar,Desktop 3,NO
45522,15/06/22 11:43:33,S-04,Sonar,desktop 4,NO
45523,15/06/22 11:43:34,S-05,Sonar,sada,YES
45524,15/06/22 11:43:46,S-01,Sonar,Desktop 1,NO
45525,15/06/22 11:43:47,S-02,Sonar,sada,NO
45526,15/06/22 11:43:49,S-03,Sonar,Desktop 3,NO
45527,15/06/22 11:43:50,S-04,Sonar,desktop 4,NO
45528,15/06/22 11:43:51,S-05,Sonar,sada,YES
45529,15/06/22 11:44:03,S-01,Sonar,Desktop 1,NO
45530,15/06/22 11:44:04,S-02,Sonar,sada,NO
45531,15/06/22 11:44:05,S-03,Sonar,Desktop 3,NO
45532,15/06/22 11:44:06,S-04,Sonar,desktop 4,NO
45533,15/06/22 11:44:07,S-05,Sonar,sada,YES
45534,15/06/22 11:44:19,S-01,Sonar,Desktop 1,NO
45535,15/06/22 11:44:20,S-02,Sonar,sada,NO
45536,15/06/22 11:44:21,S-03,Sonar,Desktop 3,NO
45537,15/06/22 11:44:22,S-04,Sonar,desktop 4,NO
45538,15/06/22 11:44:23,S-05,Sonar,sada,YES
45539,15/06/22 11:44:35,S-01,Sonar,Desktop 1,NO
45540,15/06/22 11:44:36,S-02,Sonar,sada,NO
45541,15/06/22 11:44:37,S-03,Sonar,Desktop 3,NO
45542,15/06/22 11:44:38,S-04,Sonar,desktop 4,NO
45543,15/06/22 11:44:39,S-05,Sonar,sada,YES
45544,15/06/22 11:44:51,S-01,Sonar,Desktop 1,NO
45545,15/06/22 11:44:52,S-02,Sonar,sada,NO
45546,15/06/22 11:44:53,S-03,Sonar,Desktop 3,NO
45547,15/06/22 11:44:54,S-04,Sonar,desktop 4,NO
45548,15/06/22 11:44:55,S-05,Sonar,sada,YES
45549,15/06/22 11:45:06,S-01,Sonar,Desktop 1,NO
45550,15/06/22 11:45:08,D-01,OpenMV Camera,Desktop,in
45551,15/06/22 11:45:09,S-02,Sonar,sada,NO
45552,15/06/22 11:45:10,S-03,Sonar,Desktop 3,NO
45553,15/06/22 11:45:11,D-01,OpenMV Camera,Desktop,out
45554,15/06/22 11:45:11,S-04,Sonar,desktop 4,NO
45555,15/06/22 11:45:13,S-05,Sonar,sada,NO
45556,15/06/22 11:45:24,S-01,Sonar,Desktop 1,NO
45557,15/06/22 11:45:25,S-02,Sonar,sada,NO
45558,15/06/22 11:45:26,S-03,Sonar,Desktop 3,NO
45559,15/06/22 11:45:27,S-04,Sonar,desktop 4,NO
45560,15/06/22 11:45:28,S-05,Sonar,sada,NO
45561,15/06/22 11:45:40,S-01,Sonar,Desktop 1,NO
45562,15/06/22 11:45:41,S-02,Sonar,sada,NO
45563,15/06/22 11:45:42,S-03,Sonar,Desktop 3,NO
45564,15/06/22 11:45:44,S-04,Sonar,desktop 4,NO
45565,15/06/22 11:45:45,S-05,Sonar,sada,NO
45566,15/06/22 11:45:48,D-01,OpenMV Camera,Desktop,out
45567,15/06/22 11:45:57,S-01,Sonar,Desktop 1,NO
45568,15/06/22 11:45:58,S-02,Sonar,sada,NO
45569,15/06/22 11:45:59,S-03,Sonar,Desktop 3,NO
45570,15/06/22 11:46:00,S-04,Sonar,desktop 4,NO
45571,15/06/22 11:46:01,S-05,Sonar,sada,NO
45572,15/06/22 11:46:13,S-01,Sonar,Desktop 1,NO
45573,15/06/22 11:46:14,S-02,Sonar,sada,NO
45574,15/06/22 11:46:15,S-03,Sonar,Desktop 3,NO
45575,15/06/22 11:46:16,S-04,Sonar,desktop 4,NO
45576,15/06/22 11:46:18,S-05,Sonar,sada,NO
45577,15/06/22 11:46:27,D-01,OpenMV Camera,Desktop,in
45578,15/06/22 11:46:31,S-01,Sonar,Desktop 1,NO
45579,15/06/22 11:46:32,S-02,Sonar,sada,NO
45580,15/06/22 11:46:33,S-03,Sonar,Desktop 3,NO
45581,15/06/22 11:46:34,S-04,Sonar,desktop 4,NO
45582,15/06/22 11:46:35,S-05,Sonar,sada,YES
45583,15/06/22 11:46:46,S-01,Sonar,Desktop 1,NO
45584,15/06/22 11:46:48,S-02,Sonar,sada,NO
45585,15/06/22 11:46:49,S-03,Sonar,Desktop 3,NO
45586,15/06/22 11:46:50,S-04,Sonar,desktop 4,NO
45587,15/06/22 11:46:51,S-05,Sonar,sada,NO
45588,15/06/22 11:47:03,S-01,Sonar,Desktop 1,NO
45589,15/06/22 11:47:04,S-02,Sonar,sada,NO
45590,15/06/22 11:47:05,S-03,Sonar,Desktop 3,NO
45591,15/06/22 11:47:07,S-04,Sonar,desktop 4,NO
45592,15/06/22 11:47:08,S-05,Sonar,sada,YES
45593,15/06/22 11:47:19,S-01,Sonar,Desktop 1,NO
45594,15/06/22 11:47:20,S-02,Sonar,sada,NO
45595,15/06/22 11:47:21,S-03,Sonar,Desktop 3,NO
45596,15/06/22 11:47:22,S-04,Sonar,desktop 4,NO
45597,15/06/22 11:47:23,S-05,Sonar,sada,YES
45598,15/06/22 11:47:27,D-01,OpenMV Camera,Desktop,out
45599,15/06/22 11:47:35,S-01,Sonar,Desktop 1,NO
45600,15/06/22 11:47:36,S-02,Sonar,sada,YES
45601,15/06/22 11:47:37,S-03,Sonar,Desktop 3,NO
45602,15/06/22 11:47:38,S-04,Sonar,desktop 4,NO
45603,15/06/22 11:47:40,S-05,Sonar,sada,NO
45604,15/06/22 11:47:52,S-01,Sonar,Desktop 1,NO
45605,15/06/22 11:47:53,S-02,Sonar,sada,NO
45606,15/06/22 11:47:54,S-03,Sonar,Desktop 3,NO
45607,15/06/22 11:47:55,S-04,Sonar,desktop 4,NO
45608,15/06/22 11:47:56,S-05,Sonar,sada,NO
45609,15/06/22 11:48:00,D-01,OpenMV Camera,Desktop,out
45610,15/06/22 11:48:08,S-01,Sonar,Desktop 1,NO
45611,15/06/22 11:48:09,S-02,Sonar,sada,YES
45612,15/06/22 11:48:10,S-03,Sonar,Desktop 3,NO
45613,15/06/22 11:48:11,S-04,Sonar,desktop 4,NO
45614,15/06/22 11:48:12,S-05,Sonar,sada,NO
45615,15/06/22 11:48:16,D-01,OpenMV Camera,Desktop,out
45616,15/06/22 11:48:24,S-01,Sonar,Desktop 1,NO
45617,15/06/22 11:48:25,S-02,Sonar,sada,YES
45618,15/06/22 11:48:26,S-03,Sonar,Desktop 3,NO
45619,15/06/22 11:48:27,S-04,Sonar,desktop 4,NO
45620,15/06/22 11:48:28,S-05,Sonar,sada,NO
45621,15/06/22 11:48:40,S-01,Sonar,Desktop 1,NO
45622,15/06/22 11:48:41,S-02,Sonar,sada,YES
45623,15/06/22 11:48:42,S-03,Sonar,Desktop 3,NO
45624,15/06/22 11:48:43,S-04,Sonar,desktop 4,NO
45625,15/06/22 11:48:44,S-05,Sonar,sada,NO
45626,15/06/22 11:48:56,S-01,Sonar,Desktop 1,NO
45627,15/06/22 11:48:57,S-02,Sonar,sada,NO
45628,15/06/22 11:49:08,S-03,Sonar,Desktop 3,NO
45629,15/06/22 11:49:10,S-04,Sonar,desktop 4,NO
45630,15/06/22 11:49:11,S-05,Sonar,sada,NO
45631,15/06/22 11:49:23,S-01,Sonar,Desktop 1,NO
45632,15/06/22 11:49:24,S-02,Sonar,sada,NO
45633,15/06/22 11:49:25,D-01,OpenMV Camera,Desktop,out
45634,15/06/22 11:49:25,S-03,Sonar,Desktop 3,NO
45635,15/06/22 11:49:26,S-04,Sonar,desktop 4,NO
45636,15/06/22 11:49:28,S-05,Sonar,sada,NO
45637,15/06/22 11:49:39,S-01,Sonar,Desktop 1,NO
45638,15/06/22 11:49:40,S-02,Sonar,sada,YES
45639,15/06/22 11:49:41,S-03,Sonar,Desktop 3,NO
45640,15/06/22 11:49:42,S-04,Sonar,desktop 4,NO
45641,15/06/22 11:49:43,S-05,Sonar,sada,NO
45642,15/06/22 11:49:55,S-01,Sonar,Desktop 1,NO
45643,15/06/22 11:49:56,S-02,Sonar,sada,YES
45644,15/06/22 11:49:57,S-03,Sonar,Desktop 3,NO
45645,15/06/22 11:49:58,S-04,Sonar,desktop 4,NO
45646,15/06/22 11:50:00,S-05,Sonar,sada,NO
45647,15/06/22 11:50:11,S-01,Sonar,Desktop 1,NO
45648,15/06/22 11:50:12,S-02,Sonar,sada,NO
45649,15/06/22 11:50:13,S-03,Sonar,Desktop 3,NO
45650,15/06/22 11:50:14,S-04,Sonar,desktop 4,NO
45651,15/06/22 11:50:16,S-05,Sonar,sada,NO
45652,15/06/22 11:50:27,S-01,Sonar,Desktop 1,NO
45653,15/06/22 11:50:28,S-02,Sonar,sada,NO
45654,15/06/22 11:50:30,S-03,Sonar,Desktop 3,NO
45655,15/06/22 11:50:32,S-04,Sonar,desktop 4,NO
45656,15/06/22 11:50:33,S-05,Sonar,sada,NO
45657,15/06/22 11:50:44,S-01,Sonar,Desktop 1,YES
45658,15/06/22 11:50:46,S-02,Sonar,sada,NO
45659,15/06/22 11:50:47,S-03,Sonar,Desktop 3,NO
45660,15/06/22 11:50:48,S-04,Sonar,desktop 4,NO
45661,15/06/22 11:50:49,S-05,Sonar,sada,NO
45662,15/06/22 11:51:01,S-01,Sonar,Desktop 1,YES
45663,15/06/22 11:51:02,S-02,Sonar,sada,NO
45664,15/06/22 11:51:03,S-03,Sonar,Desktop 3,NO
45665,15/06/22 11:51:04,S-04,Sonar,desktop 4,NO
45666,15/06/22 11:51:05,S-05,Sonar,sada,NO
45667,15/06/22 11:51:17,S-01,Sonar,Desktop 1,YES
45668,15/06/22 11:51:18,S-02,Sonar,sada,NO
45669,15/06/22 11:51:19,S-03,Sonar,Desktop 3,NO
45670,15/06/22 11:51:20,S-04,Sonar,desktop 4,NO
45671,15/06/22 11:51:22,S-05,Sonar,sada,NO
45672,15/06/22 11:51:28,D-01,OpenMV Camera,Desktop,in
45673,15/06/22 11:51:33,S-01,Sonar,Desktop 1,NO
45674,15/06/22 11:51:34,S-02,Sonar,sada,NO
45675,15/06/22 11:51:36,S-03,Sonar,Desktop 3,NO
45676,15/06/22 11:51:37,S-04,Sonar,desktop 4,NO
45677,15/06/22 11:51:38,S-05,Sonar,sada,NO
45678,15/06/22 11:52:00,S-01,Sonar,Desktop 1,NO
45679,15/06/22 11:52:02,S-02,Sonar,sada,NO
45680,15/06/22 11:52:03,S-03,Sonar,Desktop 3,NO
45681,15/06/22 11:52:05,S-04,Sonar,desktop 4,NO
45682,15/06/22 11:52:06,S-05,Sonar,sada,NO
45683,15/06/22 11:52:17,S-01,Sonar,Desktop 1,YES
45684,15/06/22 11:52:18,S-02,Sonar,sada,NO
45685,15/06/22 11:52:19,S-03,Sonar,Desktop 3,NO
45686,15/06/22 11:52:21,D-01,OpenMV Camera,Desktop,out
45687,15/06/22 11:52:21,S-04,Sonar,desktop 4,NO
45688,15/06/22 11:52:22,S-05,Sonar,sada,NO
45689,15/06/22 11:52:33,D-01,OpenMV Camera,Desktop,in
45690,15/06/22 11:52:34,S-01,Sonar,Desktop 1,YES
45691,15/06/22 11:52:35,S-02,Sonar,sada,NO
45692,15/06/22 11:52:36,D-01,OpenMV Camera,Desktop,in
45693,15/06/22 11:52:36,S-03,Sonar,Desktop 3,NO
45694,15/06/22 11:52:37,S-04,Sonar,desktop 4,NO
45695,15/06/22 11:52:38,S-05,Sonar,sada,YES
45696,15/06/22 11:52:49,S-01,Sonar,Desktop 1,NO
45697,15/06/22 11:52:51,S-02,Sonar,sada,NO
45698,15/06/22 11:52:52,S-03,Sonar,Desktop 3,NO
45699,15/06/22 11:52:53,S-04,Sonar,desktop 4,NO
45700,15/06/22 11:52:54,S-05,Sonar,sada,YES
45701,15/06/22 11:52:56,D-01,OpenMV Camera,Desktop,out
45702,15/06/22 11:53:05,S-01,Sonar,Desktop 1,NO
45703,15/06/22 11:53:07,S-02,Sonar,sada,NO
45704,15/06/22 11:53:08,S-03,Sonar,Desktop 3,NO
45705,15/06/22 11:53:09,S-04,Sonar,desktop 4,NO
45706,15/06/22 11:53:10,S-05,Sonar,sada,YES
45707,15/06/22 11:53:23,S-01,Sonar,Desktop 1,NO
45708,15/06/22 11:53:24,S-02,Sonar,sada,NO
45709,15/06/22 11:53:25,S-03,Sonar,Desktop 3,NO
45710,15/06/22 11:53:26,S-04,Sonar,desktop 4,NO
45711,15/06/22 11:53:27,S-05,Sonar,sada,YES
45712,15/06/22 11:53:38,S-01,Sonar,Desktop 1,NO
45713,15/06/22 11:53:40,S-02,Sonar,sada,NO
